station/location,date,gre000d0,hto000d0,nto000d0,prestad0,rre150d0,sre000d0,tre200d0,tre200dn,tre200dx,ure200d0
SMA,20130625,177,0,83,959.8,0,140,12.1,9.4,15.7,74.1
SMA,20130626,222,0,79,961.6,0,306,12.8,9.2,16.9,64.5
SMA,20130627,144,0,75,958.9,0.4,103,11.4,8.5,14.9,72
SMA,20130628,205,0,63,956.7,0.1,309,13.1,9.1,18.2,66.8
SMA,20130629,38,0,96,956.7,7.4,0,12,9.8,13.8,90.9
SMA,20130630,265,0,63,958.1,0,418,15.7,11.8,21.4,72.7
SMA,20130701,344,0,13,954.2,0,836,17.6,10.2,24.7,65.6
SMA,20130702,297,0,67,952.1,1.2,597,19.4,14.6,26.5,66.8
SMA,20130703,33,0,100,950.9,24.1,0,15.7,14.6,17,92.9
SMA,20130704,156,0,88,957.5,1.3,74,17,14.5,20.8,80
SMA,20130705,202,0,75,962.2,0,246,18.1,14.7,22.6,76.4
SMA,20130706,343,0,21,960.8,0,817,20.1,14.1,25.7,69.4
SMA,20130707,302,0,29,960.4,0,604,20.3,14.8,25.8,71.3
SMA,20130708,303,0,54,959.9,0,620,21.2,16.3,26.1,67.9
SMA,20130709,300,0,54,956.4,5.2,670,20.8,15.4,26.6,70.3
SMA,20130710,320,0,38,952.7,0,756,21.1,15.6,26.9,68.5
SMA,20130711,326,0,29,952.4,0,748,19.3,15.1,24.1,64.7
SMA,20130712,334,0,4,954.3,0,811,18.2,12.3,23.9,58.9
SMA,20130713,316,0,17,955,0,751,19.3,12.6,25.4,59
SMA,20130714,326,0,4,956.3,0,817,20.3,13.6,26,54.3
SMA,20130715,297,0,33,957.1,0,704,20.9,15.1,27.1,53.5
SMA,20130716,332,0,8,956.7,0,830,21,14.4,27.7,52.5
SMA,20130717,178,0,75,956.3,0.1,134,20.9,15.9,26.3,62.7
SMA,20130718,299,0,58,954.9,0,643,21.7,17.4,28.5,64.4
SMA,20130719,308,0,42,954.5,0,641,20.8,15.3,28,69.3
SMA,20130720,311,0,25,953.7,0,769,22.3,16.4,28.5,64.5
SMA,20130721,314,0,13,954.3,0,813,22.9,16.6,29.3,60.5
SMA,20130722,288,0,25,953.2,0.3,667,24,18.1,31,60
SMA,20130723,255,0,50,951.1,0.5,548,22.9,18,30.4,65.4
SMA,20130724,170,0,58,952.9,0.6,328,20.9,17.1,25.4,74.3
SMA,20130725,264,0,63,953.5,0,563,23.1,17.5,29,69.8
SMA,20130726,305,0,25,951.4,0,778,25.4,18.1,32.8,61.2
SMA,20130727,311,0,17,947.6,0,810,27.7,20.7,35.1,51.5
SMA,20130728,232,0,63,949.2,10.6,418,24.3,18.5,33.5,62.2
SMA,20130729,38,0,96,954.7,37.7,48,16,14.3,18.6,92.6
SMA,20130730,243,0,58,958.3,0,455,18.3,13.8,23.5,75.4
SMA,20130731,307,0,33,957,0,711,21.3,16.9,27.1,62.9
SMA,20130801,322,0,0,953.5,0,830,23.1,15.3,30.8,62.9
SMA,20130802,310,0,13,952.7,0,740,25.3,19.1,32.9,60.1
SMA,20130803,232,0,63,955.2,0,411,24,20.5,29.4,63.7
SMA,20130804,235,0,33,957,0,594,21.5,17.7,26.5,74.4
SMA,20130805,294,0,25,953.3,0,749,24.1,17.1,30.8,69.1
SMA,20130806,245,0,54,951.5,3.8,521,22.5,17.2,29.6,69.1
SMA,20130807,164,0,88,949.1,0.6,193,19.8,16.9,24.5,78.9
SMA,20130808,57,0,100,952.7,22.1,9,17.2,16,18.5,92.5
SMA,20130809,47,0,88,957.1,2.3,65,15.8,13.5,17.3,94.2
SMA,20130810,304,0,25,957,0,772,17.9,12.6,24.2,70.9
SMA,20130811,292,0,42,955.4,0,662,19,14.6,23.4,63
SMA,20130812,295,0,25,953,0.3,750,19.9,15,24.7,62
SMA,20130813,220,0,71,955.2,0,364,18.2,15,21.8,61.7
SMA,20130814,228,0,58,957.5,0,439,16.6,13,21.1,58.6
SMA,20130815,287,0,25,957.2,0,792,17.3,11.2,23.4,61.1
SMA,20130816,289,0,21,954.7,0,781,19.7,12.4,27.2,59.4
SMA,20130817,265,0,25,953.5,0,679,22.2,16.7,27.6,59.8
SMA,20130818,269,0,54,953.1,6.3,689,22.3,17.2,28.5,63.3
SMA,20130819,126,0,88,954.9,4.7,168,17.8,13.9,22.1,83.2
SMA,20130820,281,0,38,961.2,0,700,16.3,12.3,21.4,66.9
SMA,20130821,264,0,25,958.1,0,608,16.2,10.1,22.7,68.3
SMA,20130822,273,0,42,953.9,0,727,17.6,11.1,23.8,65.1
SMA,20130823,249,0,58,951.7,0,615,19.3,13.1,26.2,65.2
SMA,20130824,89,0,92,949.3,5.6,112,16.7,14.7,21.5,86.8
SMA,20130825,175,0,83,948.3,0,257,15.4,13.4,19.9,72.8
SMA,20130826,181,0,83,948.1,0,250,15.4,11.1,20.4,73.4
SMA,20130827,82,0,92,949.2,19.8,7,14.2,11.9,17.7,87.4
SMA,20130828,77,0,100,953.6,3.8,8,14.3,12.8,16.6,94
SMA,20130829,245,0,58,956.3,0,572,15.7,11.1,21.5,78
SMA,20130830,252,0,13,956.2,0,724,16.9,11.4,23.3,69.2
SMA,20130831,239,0,42,957.7,0.1,594,18.1,13.6,23.1,68.8
SMA,20130901,163,0,83,960,0,229,16.6,11.4,20.9,69.9
SMA,20130902,232,0,46,962,0,584,15.4,9.8,22.2,59
SMA,20130903,253,0,8,961.5,0,734,17.8,10.4,25.7,60.3
SMA,20130904,247,0,0,957.8,0,734,19.6,13.4,26.9,69.6
SMA,20130905,239,0,8,952.2,0,727,21,15.2,28.5,68.5
SMA,20130906,222,0,25,949.1,0,630,21.6,16.3,27.8,64.3
SMA,20130907,211,0,67,952.4,0.6,564,20.7,15.7,26.4,67.9
SMA,20130908,71,0,100,954.7,25.4,0,15.6,11.8,17.4,91.3
SMA,20130909,204,0,50,955.9,0.5,511,14.4,11.4,18.3,72.7
SMA,20130910,43,0,92,952.8,0.7,1,12.9,10.9,15.4,77.6
SMA,20130911,100,0,75,953.2,4.8,135,11.4,8.7,13.4,75.5
SMA,20130912,51,0,96,954.1,0.6,0,11.2,9.9,12.9,85.3
SMA,20130913,164,0,71,957.3,0,320,13.4,10.1,17.7,73.4
SMA,20130914,132,0,88,952.8,10,156,15.7,12.7,19.8,76.6
SMA,20130915,95,0,92,947.8,2.5,78,14.8,12.5,19.7,89.4
SMA,20130916,24,0,96,943.8,22.1,9,11,7.7,12.4,90
SMA,20130917,145,0,75,944.7,7.6,288,9.3,6.6,12.8,78.3
SMA,20130918,97,0,79,940.9,14.3,104,13.6,9,19.1,85.7
SMA,20130919,104,0,88,950.2,0,96,11.3,9.4,13.7,82.6
SMA,20130920,97,0,83,954.7,0,33,13,10.4,16.2,77.3
SMA,20130921,201,0,50,960.6,0,600,13,8.7,18.8,79.5
SMA,20130922,163,0,63,962.2,0,473,12.7,8.7,19,82.4
SMA,20130923,207,0,13,958.8,0,672,13.3,8,20.3,81.4
SMA,20130924,178,0,50,952.5,0,481,14,9.7,20.7,85.4
SMA,20130925,186,0,29,949.4,0.4,578,16.2,11.2,22.1,80
SMA,20130926,85,0,83,951,15.8,103,16.8,14.6,21,85.4
SMA,20130927,132,0,63,950.2,0,260,16.8,14.4,21.3,89.7
SMA,20130928,107,0,83,946.3,0.1,192,15.3,13.7,18.2,93
SMA,20130929,37,0,100,941.9,0.7,0,12.6,10.7,14.3,93.6
SMA,20130930,45,0,100,942.8,0.1,0,11,9.9,12.7,90.5
SMA,20131001,58,0,96,946.5,0,0,11.9,10.2,14.3,89.3
SMA,20131002,104,0,83,951.7,0,88,10.3,8.6,12.9,87
SMA,20131003,115,0,88,954.2,4.1,180,9.9,6.8,13.3,86.8
SMA,20131004,67,0,100,954.6,14,106,13.8,10.5,18,94.6
SMA,20131005,75,0,88,953.6,4.2,69,15.1,12.4,19,85.5
SMA,20131006,55,0,92,958,2.7,49,12.2,10.2,15.1,93.1
SMA,20131007,29,0,100,958.6,0,0,11.3,10.2,12.7,91.9
SMA,20131008,28,0,100,958.6,0,0,12,10.9,13.6,92.8
SMA,20131009,39,0,100,955.3,0.1,0,12,10.8,13.5,88.1
SMA,20131010,14,0,92,946.5,17.1,7,7.1,3.2,12.2,88
SMA,20131011,71,0,92,948,0.2,73,5.8,4.3,9.5,86.9
SMA,20131012,87,0,79,950.7,1.4,158,6.2,4,10.2,84.2
SMA,20131013,154,0,67,954.4,0.4,455,9.1,4.8,13.5,80.3
SMA,20131014,75,0,92,953.4,3.9,70,10.8,8.2,14.2,83.9
SMA,20131015,77,0,96,948.4,15,126,12,9.5,15.7,83.7
SMA,20131016,131,0,75,950.5,1.9,339,10.4,7.2,13.9,83.3
SMA,20131017,141,0,21,954.7,0,544,11.8,8.4,15.9,78.9
SMA,20131018,136,0,46,953.2,0,480,10.5,6.6,15.8,84.4
SMA,20131019,134,0,58,952.3,0,511,13,7.4,18.7,77.2
SMA,20131020,37,0,88,954,4.4,54,13.3,11.5,16.4,81.5
SMA,20131021,98,0,71,954.1,0,268,13.3,11.1,17.9,88
SMA,20131022,104,0,50,947.8,0,357,13.9,10.1,18.9,82.5
SMA,20131023,16,0,96,949.3,15,0,13.2,11.5,15.6,87.7
SMA,20131024,119,0,33,954,0.1,477,11.9,9.3,16,92.8
SMA,20131025,95,0,58,953,0,265,12.2,8.3,17.5,90
SMA,20131026,104,0,33,953.8,0.5,318,14,10.1,19.6,81.4
SMA,20131027,40,0,88,951.6,7.1,35,14.9,12.3,17.1,77.6
SMA,20131028,106,0,58,947.2,20.8,400,16.3,9.4,22.1,61.1
SMA,20131029,50,0,83,953.3,0.4,48,9.5,7.9,12,85
SMA,20131030,47,0,71,958.6,0,14,8.2,5.4,10.9,80.7
SMA,20131031,46,0,58,958.8,0,108,5.9,3.4,8.8,88.2
SMA,20131101,51,0,96,954.1,4.7,0,8,5.2,10.7,92.9
SMA,20131102,83,0,63,946.3,18.7,235,13,9.4,18.1,78.5
SMA,20131103,32,0,88,946.6,15.7,45,7.9,5.2,12,84
SMA,20131104,21,0,96,936,5.3,0,7.7,5.3,10.1,81.5
SMA,20131105,46,0,96,937.7,5.8,21,6.6,4.6,8.6,83.3
SMA,20131106,17,0,96,945.4,7.9,1,10.5,7.2,13.3,82.1
SMA,20131107,85,0,50,950.6,0,301,13,8.6,17.3,72.1
SMA,20131108,78,0,46,947.8,10.8,238,11.9,8.2,17.1,77.4
SMA,20131109,61,0,54,949.6,1.3,207,8.1,6.1,10.6,76.2
SMA,20131110,16,0,100,945.3,8.7,0,5.1,2.7,7.8,87.5
SMA,20131111,69,0,58,961.3,0,195,3.4,1.5,6.8,85.9
SMA,20131112,23,0,67,959.7,0,14,1.6,-0.7,3.5,84.8
SMA,20131113,40,0,92,961.4,0,1,2.4,-0.7,4.4,85.5
SMA,20131114,13,0,96,955.7,0.2,7,3.6,2.9,4.5,83.7
SMA,20131115,13,0,88,955,0,0,2.7,0.2,3.8,83.4
SMA,20131116,10,0,100,960,0,0,3.4,2.9,4,87.6
SMA,20131117,16,0,100,955.5,0,0,3.5,2.9,4.5,87.8
SMA,20131118,29,0,100,947,0,0,3.4,1.6,5.1,95.1
SMA,20131119,9,0,100,939.9,3.6,0,2.7,1.5,4.1,97.4
SMA,20131120,17,0,100,939.9,1.3,0,1.9,0.9,3.1,94.6
SMA,20131121,9,0,96,932.8,17.1,0,0.7,-0.6,1.8,95.7
SMA,20131122,39,17,92,937.8,0.3,7,0.5,-0.5,1.7,96.7
SMA,20131123,5,7,100,944.2,12,0,1.7,0.6,3.5,97.5
SMA,20131124,5,1,100,951.1,2.1,0,3,1.6,3.9,93.7
SMA,20131125,69,0,46,960.2,0.1,344,-0.1,-2.4,1.9,72.2
SMA,20131126,65,1,67,963.7,0,254,-1.6,-3.7,0.7,78.1
SMA,20131127,77,0,13,963.9,0,464,-3,-5.2,0,74.8
SMA,20131128,32,0,83,964.4,0,20,-2.8,-5.7,-0.7,81.2
SMA,20131129,48,0,75,959.6,8.2,117,0.3,-3.3,2.5,81.6
SMA,20131130,43,7,100,954,0.2,95,0.1,-2,2.1,96.2
SMA,20131201,65,3,42,960.2,0,333,-0.6,-3.2,2,87.1
SMA,20131202,59,3,38,961.3,0,300,0.5,-2.7,3.8,79.9
SMA,20131203,49,3,54,962.4,0,201,-1.7,-3.4,1.3,93.4
SMA,20131204,59,2,54,961.8,0,264,-0.1,-4.1,5.3,89.1
SMA,20131205,55,2,38,960.3,0.3,195,1.7,-1.6,4.2,82.8
SMA,20131206,40,0,92,958.9,2.7,145,2.5,1,4.1,74
SMA,20131207,61,0,33,962.7,0,315,1.4,-1.2,5,66.4
SMA,20131208,68,0,4,963.3,0,424,0.4,-2.2,4.7,81.6
SMA,20131209,67,0,33,965.7,0,443,0.6,-2.3,5.6,81.7
SMA,20131210,67,0,13,967.5,0,458,0.5,-2.5,5.1,80.9
SMA,20131211,68,0,13,967.1,0,456,-1.1,-3.5,3.5,89.2
SMA,20131212,21,0,100,964.3,0,0,-2.8,-4.3,-1.7,98.7
SMA,20131213,29,0,100,960.6,0,31,-2.7,-3.8,-1.3,98
SMA,20131214,12,0,100,964.7,1.7,0,-0.5,-3.2,2.1,97.3
SMA,20131215,28,0,88,967,0,11,0.7,-0.8,2.9,95.3
SMA,20131216,70,0,17,965.5,0,450,1.3,-1.9,5.7,86
SMA,20131217,67,0,25,962.1,0,433,1.3,-1.8,6.4,82.3
SMA,20131218,53,0,58,957.6,0,226,2.1,-1,7.1,83.2
SMA,20131219,12,0,92,948.7,0.8,0,3.5,-0.4,6.7,87.3
SMA,20131220,8,0,92,960.1,0.7,0,3.7,0.7,4.7,92.3
SMA,20131221,32,0,100,965.4,0,129,0.3,-0.9,2.7,98
SMA,20131222,30,0,88,959.4,0,30,5.9,0.1,10.4,77.3
SMA,20131223,66,0,25,954.6,0,425,7.7,3.8,10.8,71.5
SMA,20131224,54,0,46,939.8,0,195,8.1,3.5,12.8,60.6
SMA,20131225,12,0,96,930.3,7,5,7.4,3.7,13.2,72.2
SMA,20131226,3,0,100,933.8,17.5,0,2,-0.1,3.8,97
SMA,20131227,65,0,25,944.5,0,347,1.8,-1.1,4.8,89
SMA,20131228,54,0,63,942.6,2.4,267,3.6,0.8,7.3,81
SMA,20131229,47,0,71,955,0.1,153,3.7,2,6.9,82.7
SMA,20131230,50,0,79,960.1,0,190,1.1,-1.2,2.9,91.7
SMA,20131231,72,0,42,953.4,0.3,438,0.6,-1.6,4.3,81.9
SMA,20140101,57,0,63,948.9,0.2,246,2.8,0.2,6.7,77.8
SMA,20140102,20,0,83,944.9,0.9,36,3.5,0.8,7.6,86.8
SMA,20140103,20,0,67,949.4,1,3,4.5,0.6,7.9,80.6
SMA,20140104,6,0,96,942.6,7.7,0,4.9,3.4,7,90.8
SMA,20140105,37,0,79,946,0.3,136,3.5,0.8,6.3,86.2
SMA,20140106,63,0,46,950.4,0,291,4,0.1,8.1,72.5
SMA,20140107,73,0,50,954.1,0,457,8.7,5.8,11.9,61.3
SMA,20140108,56,0,83,956.9,0,308,8.7,5.6,12.1,72.3
SMA,20140109,57,0,58,951.3,2.2,224,8.8,4.1,13.7,65.8
SMA,20140110,15,0,96,954.2,2.8,0,3.7,2,6.4,94.6
SMA,20140111,40,0,92,954.6,0.3,46,4.2,1.1,7.1,94.7
SMA,20140112,48,0,83,956.6,0,117,4.8,2.4,7,90.5
SMA,20140113,43,0,83,950,2.8,89,4,2,6,88.1
SMA,20140114,4,0,100,943.2,9.1,0,2.8,1.4,4.4,96.5
SMA,20140115,67,0,79,947.1,0.1,241,2.3,0.1,4.3,87.6
SMA,20140116,27,0,96,942,4.2,0,4.3,2.7,6.4,80.9
SMA,20140117,33,0,92,940.9,0.1,52,3.9,2,5.8,93.7
SMA,20140118,16,0,100,937.4,0,0,1.3,0.7,2.3,97.2
SMA,20140119,17,0,100,934,0,0,0.9,-0.3,2.1,96.7
SMA,20140120,23,0,100,938.3,2.5,12,3.1,0.8,4.8,91.2
SMA,20140121,7,0,100,946.3,0,0,2.9,2.4,3.7,92.6
SMA,20140122,27,0,92,946.5,0,0,2.7,-0.1,4.3,84.8
SMA,20140123,13,0,92,949.8,2.7,0,2.2,-0.6,4.6,87.8
SMA,20140124,29,0,88,949.6,0.9,2,0.7,-2,3,88.9
SMA,20140125,57,0,92,951.6,1.7,147,-0.5,-2.4,1.8,86.8
SMA,20140126,50,1,79,945.7,4.7,121,2.8,0,4.8,69.2
SMA,20140127,43,0,67,936.1,2.5,76,2.5,0.9,4.9,80.7
SMA,20140128,111,0,33,935.4,0,486,1.3,-1.9,5,73.9
SMA,20140129,71,0,42,934,0,201,-1.1,-3.6,1.7,79.1
SMA,20140130,30,0,67,939.1,0,0,-1.3,-3.3,-0.2,87.7
SMA,20140131,85,0,29,943.1,0,358,0.7,-2.5,5.5,81.8
SMA,20140201,91,0,54,941.3,3.6,352,2.1,-2.1,7,79.7
SMA,20140202,23,0,100,948,2.3,0,1.9,0.4,3.2,95.9
SMA,20140203,27,0,100,945,0,0,2.1,1,3.3,89.4
SMA,20140204,39,0,71,945.4,0,83,2.1,-0.4,5.2,90.8
SMA,20140205,22,0,100,939.4,0.9,0,1.8,-0.8,4.7,92.2
SMA,20140206,111,0,58,943.4,0,428,5.2,1.1,10.2,69.5
SMA,20140207,24,0,79,940.7,6.6,41,4.6,2.4,7.1,75.8
SMA,20140208,39,0,88,937.5,0.8,15,2.9,-0.1,4.8,83.6
SMA,20140209,78,0,38,937.6,0.1,248,4.1,0.4,6.9,65
SMA,20140210,62,0,75,930.6,5.2,107,4.3,0.3,11.8,62.9
SMA,20140211,79,0,63,942,0,252,3.5,0.7,7,82.5
SMA,20140212,78,0,54,945.1,1.1,251,3.8,0.8,7.9,76.4
SMA,20140213,28,0,79,939.3,12.3,69,4.1,1.4,7.4,82.8
SMA,20140214,49,0,75,944.6,0,2,3.1,0.6,5.4,77.2
SMA,20140215,118,0,71,942,5.6,392,6.4,2.7,12.7,72.9
SMA,20140216,43,0,96,949.6,0,0,4.1,2.6,5.8,84.7
SMA,20140217,92,0,46,950.3,0,299,4,1.4,8.2,82.4
SMA,20140218,101,0,79,950.3,0,282,3.8,-0.7,8.6,81.5
SMA,20140219,22,0,96,950.8,0.3,0,5,3.7,5.8,83.5
SMA,20140220,145,0,46,949.2,1.3,554,5.9,2.4,10.4,73.6
SMA,20140221,23,0,96,947.3,4.9,18,4.6,3.1,5.8,85.5
SMA,20140222,105,0,83,952.3,3.1,268,4.1,1.1,8.4,74.9
SMA,20140223,148,0,54,956,0,445,4.9,1.8,10,80.9
SMA,20140224,160,0,4,951.9,0,607,4.9,-0.8,12.6,67.5
SMA,20140225,135,0,54,949.9,0,500,5.8,1.2,11.3,58.5
SMA,20140226,79,0,88,950.7,13.2,51,5.5,2.7,8.8,71.2
SMA,20140227,112,0,83,952.5,2.3,178,3.9,1.3,7.8,83.9
SMA,20140228,130,0,71,940.4,1.4,305,5.3,2.3,10.4,77.1
SMA,20140301,73,0,92,937.4,4.7,54,2.8,0.6,5.4,85.6
SMA,20140302,39,0,96,937.9,0.2,0,2.5,0.4,4.4,92.6
SMA,20140303,33,0,96,931.2,0.2,0,2.8,0,5.1,84.6
SMA,20140304,13,0,100,938.1,5.4,0,2.1,1.5,2.8,91.1
SMA,20140305,107,0,96,951.6,0.1,184,4.5,1.8,9,84.7
SMA,20140306,142,0,46,959.5,0,293,4.6,0.7,9.9,77
SMA,20140307,177,0,0,959.7,0,563,5.5,0.3,12.4,72.9
SMA,20140308,180,0,0,963.1,0,593,7.6,1.2,14.2,65.7
SMA,20140309,185,0,0,962.1,0,631,7.6,1.6,15,62.1
SMA,20140310,180,0,21,956.8,0,613,7.5,2.3,13.6,63.1
SMA,20140311,139,0,50,958.4,0,479,7.2,2.8,12.5,57.3
SMA,20140312,192,0,4,962.2,0,647,7.6,1.4,14.5,58.2
SMA,20140313,185,0,4,961.7,0,621,9.1,3.1,16.2,66.6
SMA,20140314,185,0,4,959.6,0,613,10.2,4.6,16.8,64
SMA,20140315,60,0,67,958,0,27,8.6,6.1,12.6,66.5
SMA,20140316,131,0,42,958.5,0,313,10.7,6.6,15.7,62
SMA,20140317,213,0,8,956.7,0,672,11.8,6,18.5,57.2
SMA,20140318,187,0,46,953.1,0,573,12.6,5.9,19.2,50.9
SMA,20140319,150,0,58,960.4,0,335,9.9,6.8,13.6,55.8
SMA,20140320,211,0,13,954.8,0,606,11.6,3.3,20.6,54.8
SMA,20140321,195,0,42,949.8,0,544,13.5,8.2,19.9,49.7
SMA,20140322,22,0,92,943.8,9,0,7.7,4.2,13.1,82.9
SMA,20140323,33,0,100,943.2,5.8,0,2.4,-0.1,4.1,93.7
SMA,20140324,97,0,79,946.9,0.7,133,2.6,1.2,6.3,84.7
SMA,20140325,127,0,71,943.7,0,227,2.7,-0.4,6.7,75.4
SMA,20140326,118,0,96,944.2,0,154,2.4,-0.2,6.2,79.4
SMA,20140327,209,0,50,944.4,0,565,5.6,-0.4,12.2,69.8
SMA,20140328,230,0,13,949.5,0,676,8.9,3,15.6,61.6
SMA,20140329,227,0,17,952.3,0,654,10.3,2.9,16.9,54.3
SMA,20140330,228,0,29,950.8,0,647,12.2,5,20,46.9
SMA,20140331,220,0,38,949.8,0,600,12.3,6.6,18.8,52.8
SMA,20140401,214,0,58,947.7,0,576,13,8.2,19.3,58.7
SMA,20140402,231,0,54,944.1,0,628,14.4,7.7,21,51.3
SMA,20140403,82,0,92,940.8,0,19,13.6,10.6,17.4,55.3
SMA,20140404,150,0,75,942.1,0,194,12.4,8.7,16.9,66.9
SMA,20140405,38,0,100,950.1,14.2,0,10.6,9.6,11.6,88.3
SMA,20140406,174,0,58,954.7,0,361,12.3,9.6,17.3,80.5
SMA,20140407,205,0,33,953.1,3.3,509,14,8,19.5,67.8
SMA,20140408,56,0,92,955.2,9,32,11.2,8.5,16.2,73
SMA,20140409,247,0,25,959.5,0,639,9.5,5.7,14.5,50.3
SMA,20140410,262,0,25,955.7,0,726,10.6,4.3,17.4,56.4
SMA,20140411,269,0,17,951,0,748,12.9,5.4,19.9,57.6
SMA,20140412,222,0,67,950.9,0,452,14.3,9.4,19.9,58.4
SMA,20140413,247,0,58,953.7,0,576,13.6,9.8,18,51.3
SMA,20140414,258,0,33,953.8,0,608,10.7,6,16.1,53.6
SMA,20140415,236,0,63,957.3,0,405,6.8,3.8,11.3,48.4
SMA,20140416,289,0,4,959.5,0,762,6.6,1.4,11.6,50.1
SMA,20140417,290,0,21,954.4,0,727,8.2,1.5,15.3,48.7
SMA,20140418,35,0,100,947.6,9.4,0,5.6,1.3,9.4,76.1
SMA,20140419,65,0,96,944.1,0.1,15,4.5,1.8,8.2,86.1
SMA,20140420,262,0,67,940.7,0.3,566,9.3,3,15.8,73.5
SMA,20140421,106,0,96,940.6,0.2,34,10.4,8.1,13.9,78.8
SMA,20140422,219,0,63,947.6,0,388,13,8.2,18.4,67.2
SMA,20140423,284,0,21,952.8,0,698,14.4,8.2,20.8,62.7
SMA,20140424,275,0,25,950.8,0,704,15.2,9.3,21.1,60.5
SMA,20140425,254,0,63,946.4,3.4,546,14.5,9.5,21.7,66.9
SMA,20140426,173,0,75,946.5,14.6,217,13.4,9.3,18.4,79.7
SMA,20140427,71,0,100,945.3,5.4,0,7.8,6.1,9.5,92.9
SMA,20140428,29,0,100,946.3,10.2,0,6.8,5.6,7.4,94.8
SMA,20140429,95,0,92,948,0.4,17,8.8,5.9,12.7,88.3
SMA,20140430,48,0,96,946.7,17.7,0,8.7,7.9,9.6,93.6
SMA,20140501,144,0,88,947.5,7.7,87,10.7,8.4,14.6,89
SMA,20140502,74,0,100,947.5,21.4,13,9.8,8.2,14,93.9
SMA,20140503,37,0,100,953.3,2.8,0,6.5,4.8,9.6,92.2
SMA,20140504,225,0,58,954.5,0,406,8,4.6,12.8,68
SMA,20140505,312,0,17,951.5,0,757,11.3,2.9,19.4,64.8
SMA,20140506,195,0,79,950.7,3.8,327,14.6,9.2,21.1,58.2
SMA,20140507,123,0,75,951.7,14,206,11.7,8.8,15.1,83.8
SMA,20140508,254,0,75,952.8,2,457,14.1,8.8,19.7,66.6
SMA,20140509,166,0,75,953.3,1.2,224,14.9,11.6,18.1,73.7
SMA,20140510,252,0,75,950.5,2.9,412,16.3,10.5,21.3,60.9
SMA,20140511,190,0,71,947.7,4.5,276,10.9,5.4,16.7,72
SMA,20140512,158,0,79,950.7,1.3,106,8.9,6.3,12.6,68.8
SMA,20140513,126,0,88,953.2,11.6,132,7.3,5.8,11.7,85.4
SMA,20140514,131,0,71,961.2,9.4,181,7.2,4.2,10.9,87.4
SMA,20140515,150,0,83,963.3,3.1,143,7.2,4.5,12.5,83.8
SMA,20140516,215,0,83,959.5,0,290,9.9,4.4,15.4,66
SMA,20140517,283,0,38,954.2,0,553,11.3,6.4,16.8,61.2
SMA,20140518,340,0,17,948.7,0.1,832,13.8,5.7,21,60.5
SMA,20140519,303,0,29,945.5,0,580,17.4,11.9,23.4,48.2
SMA,20140520,284,0,75,948.7,0,517,17.6,11,24,48.3
SMA,20140521,319,0,50,947.7,0,795,19.8,11.6,26.6,45.8
SMA,20140522,222,0,58,945.8,18.7,395,18.7,12.3,27.8,56
SMA,20140523,288,0,50,947.4,3.1,572,13.8,8.2,19.3,73.6
SMA,20140524,252,0,50,951.9,0.4,437,14.1,10.1,19,63.8
SMA,20140525,285,0,54,952.3,0,533,16.5,10.2,22.3,63.8
SMA,20140526,167,0,83,949.8,0,141,14.9,11.8,17.9,71.7
SMA,20140527,58,0,96,949.1,2.8,10,12.3,10.9,15.2,83.5
SMA,20140528,191,0,83,948.8,0,104,13.6,10.7,18.8,69.5
SMA,20140529,227,0,58,950.2,0.4,388,14.4,9.6,19.6,66.1
SMA,20140530,77,0,100,953.6,4.5,12,11.5,7.5,14.4,88.5
SMA,20140531,302,0,42,954.5,0,670,11.8,5.3,18.4,67.6
SMA,20140601,302,0,38,953.9,0.4,599,14.4,8.3,20.6,59.9
SMA,20140602,235,0,79,952.8,0,347,14.7,10.8,19.9,68.2
SMA,20140603,275,0,83,950.6,0,425,15.2,10.5,20.2,67.7
SMA,20140604,147,0,71,946.8,5.6,141,13.5,10.6,19.3,80.9
SMA,20140605,286,0,38,951.2,0,634,14.3,9.8,19.8,65.2
SMA,20140606,328,0,33,952.3,0,780,18.7,10.3,26.2,60.5
SMA,20140607,331,0,42,953.2,0,689,22,14.6,29.8,56.2
SMA,20140608,340,0,8,954.9,0,824,24,16.5,31.4,50.8
SMA,20140609,328,0,33,954.2,0,707,25.5,18.3,33.4,46.9
SMA,20140610,339,0,21,954.8,0.3,784,25.4,19.3,31.6,43.3
SMA,20140611,343,0,25,958.4,0,791,22.6,16,28.8,62.2
SMA,20140612,291,0,58,958,41.9,581,21.2,15.9,28.9,77.1
SMA,20140613,262,0,54,954.4,9.5,504,18.7,14.4,25.8,82.8
SMA,20140614,304,0,79,951.9,0,536,16.8,12.2,21.8,65.8
SMA,20140615,320,0,46,952,0,606,16.5,10.8,21.7,52.6
SMA,20140616,337,0,50,952.1,0,692,17,11.2,22,52.3
SMA,20140617,299,0,63,951.8,0,598,16.7,12.7,21.9,56.5
SMA,20140618,320,0,38,952.4,1.1,656,17,10.7,23.2,62.7
SMA,20140619,274,0,50,953,0,518,18,12.4,23.5,61.1
SMA,20140620,258,0,67,952.3,0,358,17.4,13.7,22.1,61.3
SMA,20140621,358,0,17,952.4,0,864,17.9,11.5,24.1,51.9
SMA,20140622,317,0,46,953.9,0,715,19.4,11.9,26,52.3
SMA,20140623,231,0,50,953.9,27.5,462,17.8,14.3,25.2,74.5
SMA,20140624,231,0,63,951.3,2.7,428,16.3,13.2,21.2,82.4
